Hospital Name,Hospital Email,Hospital Phone,Hospital Address,Establishment Year,Facility (Type),City,Rating (Mortality),Department Count,Doctor Count,Patient Name,Patient Phone,Patient Address,Patient Birthdate
Houston Methodist Sugarland Hospital,ivana.orn@beer-haag.test,5115872689843,366 Hamill Groves Gustavo Fords Street,1736,Private,Sugar Land,Above,0,0
Medical City Las Colinas,mee@hahn.test,96818509529915,387 Harrison Village Ardell Inlet Street,1925,Proprietary,Irving,Same,0,0
Cornerstone Regional Hospital,jamel.padberg@lebsack.test,24112696553243,74179 Gia Port Denesik Island Street,1958,Proprietary,Edinburg,None,0,0
Kell West Regional Hospital,joe.schimmel@boyer.example,2684902237259,715 Shad Plains Yanira Turnpike Street,1975,Proprietary,Wichita Falls,None,0,0
Christus Spohn Hospital Alice,elliot@rau-dubuque.test,2422321114695,89349 Kareem Brooks Emmerich Lock Street,1758,Private,Alice,Same,0,0
Surgery Specialty Hospitals Of America Se Houston,homer_daniel@rice-ruecker.example,9316624998421,50368 Tommie Turnpike Deckow Stravenue Street,1808,Proprietary,Pasadena,None,0,0
Ennis Regional Medical Center,antonio.farrell@kassulke.example,847721301947,6442 Emery Gardens Dennis Plaza Street,1850,Proprietary,Ennis,Same,0,0
"Physicians Centre,the",franklin.barton@beatty.example,13409043485054,2463 Quitzon Turnpike Alina Drive Street,2006,Proprietary,Bryan,None,0,0
Texas Health Presbyterian Hospital Allen,tyree@schowalter-koss.example,97513796584488,5712 Haag Roads Jasper Rue Street,1951,Government,Allen,Same,0,0
Houston Methodist Willowbrook Hospital,ernesto@west-hansen.test,12682301141853,31176 Abshire Forest Gislason Villages Street,1749,Private,Houston,Above,0,0
El Paso Specialty Hospital,marylouise@veum.test,21613360609334,71520 Shelton Squares Corwin Terrace Street,1780,Proprietary,El Paso,None,0,0
Memorial Hermann Katy Hospital,jorge@jenkins.example,26417010325257,5121 Osinski Coves Kirk Walk Street,1939,Private,Katy,Same,0,0
Memorial Hermann Sugar Land Hospital,marquetta.kuphal@hudson.example,3532985918328,40443 Tyree Pass Hilton Mountain Street,1862,Private,Sugar Land,Same,0,0
Baylor Scott And White Heart And Vascular Hospital,lavonne_smith@nienow-prohaska.test,168411834118902,381 Benjamin Village Gutkowski Groves Street,1792,Proprietary,Dallas,Same,0,0
Baylor Medical Center At Frisco,ingrid@cartwright-monahan.test,6809214931997,703 Jackie River Rowena Springs Street,1762,Proprietary,Frisco,None,0,0
Harlingen Medical Center,charis@renner.example,16491788038136,53224 Schoen Stravenue Bobbie Row Street,1976,Proprietary,Harlingen,Same,0,0
South Texas Spine And Surgical Hospital,patrice@leuschke.test,5997635135964,79674 Marti Ways Jill Village Street,1989,Government,San Antonio,None,0,0
Sugar Land Surgical Hospital Llp,brianne.harris@stanton.test,2137289243148,553 Blick Point Earle Drive Street,1986,Unknown,Sugar Land,None,0,0
St Luke's The Woodlands Hospital,santo@donnelly.test,6794741939799,4269 Lewis Stream Porter Locks Street,1734,Private,The Woodlands,Above,0,0
Baylor Scott & White Texas Spine & Joint Hospital,euna@gulgowski-cole.example,5028674727628,7038 Skiles Drive Clay Meadow Street,1983,Unknown,Tyler,None,0,0
Seton Southwest Hospital,flossie_ankunding@stehr.test,8505542508806,36421 Hills Villages Reina Freeway Street,1925,Private,Austin,None,0,0
Seton Northwest Hospital,wendell@kuphal.example,2267104448418,629 Baumbach Mountain Lai Summit Street,1877,Private,Austin,Same,0,0
Doctors Hospital At Renaissance,rudolf@lueilwitz.test,29918239853496,39424 Blanche Walks Latoria Alley Street,1822,Unknown,Edinburg,Same,0,0
Arise Austin Medical Center,hisako_greenfelder@towne.example,2431059670622,1922 D'Amore Freeway Elene Mountains Street,1708,Unknown,Austin,None,0,0
Usmd Hospital At Arlington L P,hassan.macejkovic@huels-howe.test,5965645965533,3795 Rice Parks Edna Walk Street,1932,Unknown,Arlington,None,0,0
Baylor Surgical Hospital At Las Colinas,vivan@bartell.test,2395064662804,56353 Hilda Glens Chad Falls Street,1707,Proprietary,Irving,None,0,0
Quail Creek Surgical Hospital,rolando@hermann.test,12421310045901,961 Tremblay Bridge Jannette Village Street,1876,Proprietary,Amarillo,None,0,0
Lubbock Heart Hospital Lp,austin.russel@adams.example,2563488731420,7730 Morissette Lake Julian Passage Street,1984,Proprietary,Lubbock,Same,0,0
Foundation Surgical Hospital Of El Paso,wilbert@cassin.example,2693738204495,8307 Elfreda Bridge Nickie Trafficway Street,1926,Proprietary,El Paso,None,0,0
Baylor Surgical Hospital At Fort Worth,martine@cronin.example,2017971793452,9373 Gutkowski Unions Tillman Manors Street,1852,Private,Fort Worth,None,0,0
Baylor Medical Center At Trophy Club,vannessa.reynolds@hessel.example,9956575797892,4499 Kuhic Trace Delpha Lights Street,1756,Proprietary,Trophy Club,None,0,0
Baylor Scott &  White Medical Center - Centennial,sal@zboncak-rowe.example,3706239576832,6500 Orn Fall Waters Wells Street,1924,Unknown,Frisco,Same,0,0
Texas Health Harris Methodist Hospital Southlake,ignacio@bashirian.example,59414979314314,72354 Ebert Island Stanton Ridges Street,1709,Government,Southlake,None,0,0
Texas Institute For Surgery At Presbyterian Hospit,rocky@little.example,111622292376,73149 Particia Road Bernie Inlet Street,1955,Proprietary,Dallas,None,0,0
Baylor Regional Medical Center At Plano,norris.johnson@ratke.example,9764485616629,16674 Upton Lodge Casper Ramp Street,1716,Unknown,Plano,Above,0,0
Texas Health Center For Diagnostics & Surgery Plan,reyes@greenfelder.example,4201993351924,413 Bogan Square Gutkowski Ramp Street,1959,Proprietary,Plano,None,0,0
The Heart Hospital Baylor Denton,ela.bednar@flatley.test,332385363765,784 Lueilwitz Camp Kub Hills Street,1811,Unknown,Denton,None,0,0
Pine Creek Medical Center Llp,erwin_hammes@huel-kris.example,97119246534085,7805 Bradford Ranch Ryan Creek Street,1861,Proprietary,Dallas,None,0,0
Parmer County Community Hospital,emerson.hilpert@rempel-harris.test,6185949327729,90138 Laurice Circle Runolfsson Rest Street,1713,Private,Friona,None,0,0
Reagan Memorial Hospital,neda.wuckert@okeefe-ferry.test,2648734121048,48770 Esta Creek Murray Isle Street,1737,Government,Big Lake,None,0,0
Limestone Medical Center,micheline@mann.test,209655710426,553 Kshlerin Tunnel Braun Lake Street,1710,Government,Groesbeck,None,0,0
Schleicher County Medical Center,letitia@gleason.test,2519237432199,24587 Stacy Key Schamberger Trafficway Street,2003,Proprietary,Eldorado,None,0,0
Burleson St Joseph Health Center,lincoln@langworth-flatley.test,984853484905,528 Bernier View Eleanor Shoals Street,1758,Church,Caldwell,None,0,0
Kimble Hospital,virgen.auer@klein.test,5088849112188,23878 Fermin Extensions Domingo Greens Street,1909,Government,Junction,None,0,0
Iraan General Hospital,antonio_erdman@hamill.test,9632799181693,27703 Allan Estates Leland Spurs Street,1848,Government,Iraan,None,0,0
Yoakum County Hospital,daren.beier@senger.example,99513534737087,2685 O'Conner Mission Ira Crossing Street,1997,Government,Denver City,None,0,0
Mccamey Hospital,francisca_nolan@little.test,2523901051520,529 Nienow Lock Daugherty Valleys Street,2012,Government,Mccamey,None,0,0
Ballinger Memorial Hospital,maynard.bergnaum@luettgen-krajcik.example,29713867362232,872 Keebler Garden Marks Flat Street,2016,Government,Ballinger,None,0,0
Sweeny Community Hospital,darci@ebert-nitzsche.example,2515211338313,72034 Herman Park Wunsch Common Street,1859,Government,Sweeny,None,0,0
Rice Medical Center,travis@mayer.test,50017111440668,2799 Hagenes Springs Heidenreich Island Street,1782,Proprietary,Eagle Lake,None,0,0
Fisher County Hospital District,ian@collier.example,37516904004389,7797 Upton Courts Kling Highway Street,1719,Government,Rotan,None,0,0
Winkler County Memorial Hospital,codi.reichel@schinner.example,5098327846303,621 Kuvalis Loaf Stephan Center Street,1902,Government,Kermit,None,0,0
North Runnels Hospital,branden@willms-beer.example,2495986450071,17789 Jenkins Way Sterling Loaf Street,1801,Government,Winters,None,0,0
Madison St Joseph Health Center,jacquiline.conroy@lindgren-west.test,5961055317169,92996 Laverne Fords Huels Lock Street,1759,Church,Madisonville,None,0,0
Refugio County Memorial Hospital,jin@hansen.example,2442580154064,113 Bayer Way Kirk Mews Street,2005,Government,Refugio,None,0,0
Stonewall Memorial Hospital,kandy_goodwin@thiel.example,9633686827687,5529 Kuhic Parks Lisandra Place Street,1995,Government,Aspermont,None,0,0
Christus Mother Frances Hospital- Jacksonville,charlette@davis.example,9605606266090,2826 Bayer Ranch Medhurst Spur Street,1860,Private,Jacksonville,Same,0,0
Bayside Community Hospital,derick@harris.test,35111629194606,491 Lawrence Fall Champlin Land Street,1822,Government,Anahuac,None,0,0
Grimes St Joseph Health Center,nadia@heathcote.example,9678948274002,361 Pfannerstill Neck Jose Ports Street,1904,Private,Navasota,None,0,0
Rollins Brook Community Hospital,louie_kuhn@wunsch-zulauf.example,12847445563919,43174 Nieves Extension Eugene Glen Street,1963,Church,Lampasas,Same,0,0
Lillian M Hudspeth Memorial Hospital,isabel@leffler.test,4711830207399,550 Etha Ridges Gerlach Land Street,1941,Government,Sonora,None,0,0
Concho County Hospital,glen_dare@kerluke.test,35118519403379,8670 Arlena Roads Mueller Skyway Street,1789,Government,Eden,None,0,0
Chillicothe Hospital District,tamiko_metz@brekke-conroy.test,8557470523995,583 Ernest Mountains Zboncak Inlet Street,1844,Government,Chillicothe,None,0,0
Riceland Medical Center,jamar@jenkins.test,67715402582779,735 Wai Lights Garnet Orchard Street,1792,Proprietary,Winnie,None,0,0
Rankin Hospital Medical Clinic,jannet.johnston@pacocha.example,3872890132418,663 Von Fort Nathanial Mount Street,1745,Government,Rankin,None,0,0
Medina Regional Hospital,gaston.glover@emard.test,35611906999857,627 Zack Street Jonathan Creek Street,1791,Government,Hondo,None,0,0
Coon Memorial Hospital,alexis_pollich@hermiston.test,6906890304428,69073 McClure Parkway Kiehn Vista Street,1785,Government,Dalhart,Same,0,0
Palacios Community Medical Center,nathan_kozey@wilderman-schamberger.test,8094143652064,6655 Roseanna Neck Wehner Ways Street,1723,Private,Palacios,None,0,0
Martin County Hospital District,mario_vandervort@torphy-pacocha.example,2665936256739,5141 Willms River Alfonso Vista Street,1752,Government,Stanton,None,0,0
Parkview Hospital,arleen@sawayn-lueilwitz.test,493357146607,223 Lelah Ridges Olen Brook Street,1964,Government,Wheeler,None,0,0
Muenster Memorial Hospital,dallas.sporer@schinner.example,6737002849982,3420 Rolfson Common Una Lock Street,1823,Government,Muenster,None,0,0
W J Mangold Memorial Hospital,linette@mcglynn.example,3738739454038,30126 Alberto Run Kip Inlet Street,1763,Government,Lockney,None,0,0
Culberson Hospital,ramiro.mosciski@dare.test,17588370206,528 Solomon Squares Sha Route Street,1724,Proprietary,Van Horn,None,0,0
Throckmorton County Memorial Hospital,ma@bartoletti-powlowski.example,6886594916817,5927 Grady Run Yi Forge Street,1825,Government,Throckmorton,None,0,0
Shamrock General Hospital,erich.beatty@reichert.test,2439677279367,20837 Tuan Cape Jenkins Burgs Street,1741,Government,Shamrock,None,0,0
Haskell Memorial Hospital,marion_roberts@rogahn.example,3516555362831,37645 Waelchi Lights Rosaura Meadow Street,1757,Government,Haskell,None,0,0
Mitchell County Hospital District,maire_christiansen@doyle-crist.test,12843961648938,266 Lon Springs Fernando Freeway Street,1914,Government,Colorado City,Same,0,0
Electra Memorial Hospital,hayley@senger.example,37315913102053,94354 Paz Spur Dorothea Walks Street,1874,Government,Electra,None,0,0
Hansford County Hospital,arlean_collins@schaden-adams.example,67511512342052,2885 Shelby Shoal Wisoky Crest Street,1874,Government,Spearman,None,0,0
Crosbyton Clinic Hospital,milo_fahey@abernathy.example,13454958704172,70954 Stephen Greens Lorenza Skyway Street,2006,Private,Crosbyton,None,0,0
Yoakum Community Hospital,giuseppe@kautzer.test,8863697204594,8214 Angelo Pines Lorene Lakes Street,1860,Private,Yoakum,Same,0,0
Coleman County Medical Center Company,ouida@bashirian.test,2993933028257,275 Burt Square Dillon Plains Street,1989,Government,Coleman,Same,0,0
Heart Of Texas Memorial Hospital,jenifer@klocko.example,21213375168115,764 Adriana Summit Hermann Well Street,1749,Private,Brady,None,0,0
Swisher Memorial Hospital,alita_mccullough@toy-stark.example,945694853306,92370 Clair Valleys Bernhard Highway Street,1810,Private,Tulia,Same,0,0
Plains Memorial Hospital,dorian_swaniawski@anderson.example,8095188720362,208 Kathrine Meadows Rolfson Gateway Street,1806,Government,Dimmitt,None,0,0
Lynn County Hospital District,dione@brown.test,2566017123781,525 Sporer Mountain Weber Ports Street,1928,Government,Tahoka,None,0,0
Hardeman County Memorial Hospital,earline@cronin.example,3535300069237,809 Cherry Summit Donnelly Views Street,1994,Government,Quanah,None,0,0
Crane County Hospital District,zack.paucek@cormier.example,18686470292038,8620 Schroeder Mountains Oda Station Street,1828,Government,Crane,None,0,0
Hamilton Hospital,jeffrey_adams@champlin-brown.example,8091647474855,283 Christia Keys Block Divide Street,1916,Government,Olney,None,0,0
Collingsworth General Hospital,wynell@sipes.test,9635129250266,8232 Renaldo Spur Senger Parkway Street,1974,Proprietary,Wellington,None,0,0
Memorial Medical Center,logan.langworth@graham-champlin.test,3316629743371,185 Bergstrom Hill Clair Corner Street,1922,Government,Port Lavaca,Same,0,0
Little River Healthcare,mason@langworth.example,6706017568256,919 Wisoky Roads Schuppe Cape Street,1710,Proprietary,Rockdale,None,0,0
Memorial Hospital,kari_king@hamill-beatty.example,441120934162,411 Kizzy Manors Hegmann Ports Street,1718,Government,Seminole,None,0,0
Ochiltree General Hospital,kiley.crooks@hartmann-kunde.example,12645941396830,189 Zemlak Station Gina Wall Street,1966,Government,Perryton,None,0,0
Chi St Lukes Health Memorial San Augustine,rhonda.gutmann@kessler-cole.test,50519600134603,255 Marshall Ways Hessel Mountains Street,1777,Private,San Augustine,None,0,0
Sabine County Hospital,samual@greenfelder-prosacco.example,3919934069219,89013 Kovacek Prairie Wisoky Manors Street,2013,Proprietary,Hemphill,None,0,0
Clay County Memorial Hospital,ines@goyette-kessler.test,2614336861960,96372 Agnus Mills Heidenreich Mills Street,1759,Government,Henrietta,None,0,0
Jackson Healthcare Center,tristan@dibbert-kuhlman.example,88616451199240,151 Ruecker Locks Waters Valleys Street,2003,Government,Edna,None,0,0
Otto Kaiser Memorial Hospital,edwin@kertzmann.test,5976792755229,30508 Rowe Club Hartmann Cliff Street,1744,Government,Kenedy,None,0,0
Seton Highland Lakes,lorenzo@murazik.test,2404625832637,94233 Kurt Valleys Auer Lights Street,1970,Private,Burnet,Same,0,0
Cochran Memorial Hospital,foster@denesik-reynolds.test,96619487739488,9451 Kiehn Mill Lucas Path Street,1742,Government,Morton,None,0,0
Ut Health East Texas Pittsburg Hospital,joan.berge@friesen.test,2673943349453,43517 Hodkiewicz Circle Cletus Fields Street,1828,Unknown,Pittsburg,Same,0,0
Golden Plains Community Hospital,shakia_gibson@gutmann.test,2574799689213,5703 Greenfelder Burgs Stasia Junction Street,1997,Proprietary,Borger,Same,0,0
Tmc- Bonham Hospital,joya@wunsch.test,2531669923208,9227 Mueller River Ariel Locks Street,1990,Government,Bonham,Same,0,0
Seton Edgar B Davis Hospital,caleb@torp-becker.test,2691911318787,6372 Corwin Mountain Beahan Falls Street,1963,Private,Luling,Same,0,0
Muleshoe Area Medical Center,ronni@jerde-zieme.example,2406257667649,66745 Schmeler Hills Jeramy Forest Street,1953,Proprietary,Muleshoe,None,0,0
Ward Memorial Hospital,philip@welch-howell.test,8218085729241,7172 Nidia Rue Delpha Union Street,1987,Government,Monahans,Same,0,0
Baylor Scott & White Medical Center -taylor,tova_langosh@schuster.example,8864680615336,4111 Frederick Burg Loren Lights Street,1927,Private,Taylor,None,0,0
Liberty Dayton Regional Medical Center,angel@terry-thiel.example,9734288987284,4099 Nicolas Plains Katheryn Ranch Street,1967,Government,Liberty,None,0,0
Lavaca Medical Center,kate_koelpin@bogan-beatty.example,401910190129,4803 Dot Well Murphy Island Street,1859,Government,Hallettsville,Same,0,0
Reeves County Hospital District,faye@mcclure.example,2222941648012,99620 Anton Pass Beier Causeway Street,1860,Government,Pecos,Same,0,0
Big Bend Regional Medical Center,sallie.gottlieb@ernser.test,9936039360584,4741 Etsuko Parkway Theo Valleys Street,1856,Proprietary,Alpine,Same,0,0
Coryell Memorial Healthcare System,tyree@bradtke.example,9604727867811,648 Laverna Crescent Medhurst Passage Street,1921,Government,Gatesville,None,0,0
Ut Health East Texas Quitman Hospital,eugene_fisher@emard.test,2131957593810,21789 Toney Gardens Bogan Parkway Street,1863,Private,Quitman,Same,0,0
Christus Mother Frances Hospital- Winnsboro,brad@heller.example,35212746287164,9366 Ferry Crossing Shelby Field Street,1703,Private,Winnsboro,None,0,0
Comanche County Medical Center,gisela.oconner@graham.example,23616147514822,28303 Considine Drive Elizabet Rest Street,1799,Private,Comanche,None,0,0
Cogdell Memorial Hospital,randall_jenkins@rosenbaum.test,6923202844063,753 Maira Loaf Yee Keys Street,1822,Government,Snyder,Same,0,0
Goodall Witcher Hospital,annmarie@bashirian.test,96017353104773,657 Bernier Knolls Johana Greens Street,1976,Government,Clifton,None,0,0
Memorial Hospital,dalila.mcglynn@feest.test,2532846571290,7965 Chas Village Kasey Walk Street,1813,Government,Dumas,Same,0,0
Uvalde Memorial Hospital,dong@maggio.example,2384655284818,78391 Lindgren Island Frederic Mill Street,1708,Government,Uvalde,None,0,0
Pecos County Memorial Hospital,eula@strosin-ryan.test,97713381250964,655 Kyle Stravenue Dorsey Views Street,1917,Government,Fort Stockton,None,0,0
Dimmit Regional Hospital,dannie.pollich@weissnat.example,542570225834,927 Towne Crest Wintheiser Shoal Street,1771,Unknown,Carrizo Springs,None,0,0
Frio Regional Hospital,nicol.vandervort@schiller.test,3545252042108,4389 McKenzie Pines Kary Curve Street,1898,Private,Pearsall,None,0,0
Cook Childrens Medical Center,nubia.rath@crona-miller.example,2696655644799,9734 Gregg Crossroad Conrad Station Street,1823,Private,Fort Worth,None,0,0
Driscoll Childrens Hospital,donte@wisozk-krajcik.example,2687297132651,272 Mills Walk Schaefer Isle Street,1945,Private,Corpus Christi,None,0,0
Childrens Medical Ctr Of Dallas,jenice.hessel@mcdermott-vonrueden.test,2413376992969,92276 Necole Parkways O'Kon Stravenue Street,1947,Private,Dallas,None,0,0
Texas Childrens Hosp,syble@feil.test,4319644168182,7893 Volkman Turnpike Pfeffer Lights Street,1734,Private,Houston,None,0,0
Covenant Childrens Hospital,kizzie@hilpert-goodwin.example,4819922065048,101 Quinton Flat Stiedemann Summit Street,1900,Private,Lubbock,None,0,0
Our Childrens House,weldon@gleichner.test,2272243510893,140 O'Keefe Vista Blossom Square Street,1848,Church,Allen,None,0,0
Healthbridge Childrens's Hospital Of Houston,zachary.fritsch@skiles.example,6872212387583,19890 Schowalter Island Kessler Pike Street,1704,Proprietary,Houston,None,0,0
Dell Children's Medical Center Of Central Texas,justin@nikolaus.example,513430004386,8118 Sauer Corner Henry Island Street,1859,Private,Austin,None,0,0
Shriners Hospitals For Children,omer@crona.test,9777034673216,9224 Clemente Port Gutmann Ranch Street,1808,Private,Galveston,None,0,0
Shriners Hospitals For Children,raul@goyette-stamm.example,2693283274914,193 Stanton Extensions Muller Gardens Street,1971,Unknown,Houston,None,0,0
El Paso Children's Hospital,emelina_mclaughlin@kihn.example,8861871678230,89054 Hane Inlet Hoeger Ports Street,1732,Private,El Paso,None,0,0
Texas Scottish Rite Hospital For Children,stevie_williamson@lebsack.example,364760127209,8587 Arron Landing Gorczany Trail Street,1726,Private,Dallas,None,0,0
Children's Hospital Of San Antonio,broderick.lang@dickens.example,3812707916222,501 Simonis Estate Willie Shoals Street,1871,Church,San Antonio,None,0,0
Childrens Medical Center Plano,jame.zemlak@hermann.test,5096983204192,78523 Ted Rest Price Cape Street,1792,Private,Plano,None,0,0
Utah Valley Hospital,dot_conn@dibbert.example,2341209221826,3116 Mica Run Brock Mission Street,1771,Private,Provo,Same,0,0
Salt Lake Regional Medical Center,deidre@kulas-schiller.test,23012414350322,1717 Hyatt Stravenue Kuphal Trafficway Street,2004,Proprietary,Salt Lake City,Same,0,0
Mckay Dee Hospital,bryanna_romaguera@schoen.example,17587402585677,577 Elias Mountain Hermann Isle Street,1724,Private,Ogden,Below,0,0
Ogden Regional Medical Center,carey@abbott.example,6829887523667,362 Jerrell Ford Tereasa Inlet Street,1942,Proprietary,Ogden,Same,0,0
Lds Hospital,mac@lebsack.test,466176460413,54720 Hubert Wells Domenic Skyway Street,1813,Private,Salt Lake City,Same,0,0
Cedar City Hospital,sean@hane.test,2623456842077,61329 Ritchie Extension Val Harbor Street,1796,Private,Cedar City,Same,0,0
University Of Utah Hospitals And Clinics,francis.schulist@hoeger.test,6821979428074,845 Ana Course Marybelle Lakes Street,1955,Government,Salt Lake City,Same,0,0
Intermountain Medical Center,hilario_weissnat@kshlerin-beatty.example,3712189874663,9236 Heathcote Forks Billie Field Street,1941,Private,Murray,Same,0,0
Castleview Hospital,jeanett.emmerich@smith.test,2447929630675,4023 Hahn Corners Thea Field Street,1965,Proprietary,Price,Same,0,0
Mountain View Hospital,stephane.abshire@rempel.example,2583242280735,4885 Johnston Well Odis Keys Street,2011,Proprietary,Payson,Same,0,0
Mountain West Medical Center,chester_langosh@sipes-kunze.example,69215473226954,42171 Pat Crossing Pearline Underpass Street,1815,Proprietary,Tooele,Same,0,0
Logan Regional Hospital,asha.ortiz@willms.example,5061025750198,3872 Effertz Track Dion Bridge Street,1937,Private,Logan,Same,0,0
Brigham City Community Hospital,aleisha@schmidt.example,6414080407089,49548 Dario Lake Dennis Light Street,1804,Proprietary,Brigham City,None,0,0
Uintah Basin Medical Center,rafaela@kertzmann.test,3701450500934,564 Harber Meadow Mills Forges Street,1990,Unknown,Roosevelt,Same,0,0
Dixie Regional Medical Center,burma.murphy@denesik-hagenes.test,4212596969900,2568 Ambrose Centers Weissnat Crossing Street,2004,Private,St George,Below,0,0
American Fork Hospital,olin.rempel@mcglynn-hand.test,2429565608775,80489 Kunde Causeway Erline Stream Street,1800,Private,American Fork,Same,0,0
Sevier Valley Hospital,donnie.wyman@klocko.test,3804991956233,1765 Terri Centers Bartell Knoll Street,1809,Private,Richfield,None,0,0
Ashley Regional Medical Center,cyrus@toy-yundt.example,3812335402197,2280 Stanton Crest Upton Port Street,1773,Proprietary,Vernal,Same,0,0
Bear River Valley Hospital,phyllis@parisian-bogan.test,9216572287464,5465 Aleida Mountains Tromp Light Street,1941,Private,Tremonton,None,0,0
Davis Hospital And Medical Center,karmen@white-oberbrunner.example,5959112747921,2683 Cory Creek Consuelo Run Street,1702,Proprietary,Layton,Same,0,0
Lakeview Hospital,myron@schmidt.test,2448532682272,55381 Hartmann Trace Shawnna Wells Street,1876,Proprietary,Bountiful,Same,0,0
Orem Community Hospital,bill@marvin-keeling.example,3721491711692,43445 Dare Ferry McLaughlin Trace Street,1901,Private,Orem,None,0,0
Alta View Hospital,jon@barrows.test,7617535716713,66080 Karl Alley Brown Walks Street,1936,Private,Sandy,Same,0,0
St Mark's Hospital,margie@walsh-schultz.example,99417834818207,97673 Keeling Expressway Osinski Branch Street,1913,Proprietary,Salt Lake City,Same,0,0
The Orthopedic Specialty Hospital,nickolas.hayes@denesik.test,2681152159472,813 Leta Rue Kozey Tunnel Street,1758,Private,Murray,None,0,0
Jordan Valley Medical Center,evan@schulist-herman.test,3712829319063,584 Harvey Alley Oberbrunner Branch Street,1942,Unknown,West Jordan,Same,0,0
Timpanogos Regional Hospital,isiah_russel@carroll-vandervort.test,279476861430,45983 Floyd Roads Stroman Run Street,1831,Proprietary,Orem,Same,0,0
Cache Valley  Hospital,janis@tillman-huels.example,2553959583268,49902 Torphy Roads Beverlee Dam Street,1762,Proprietary,North Logan,None,0,0
Park City Hospital,silas@labadie.example,59615527404262,30886 Deandrea Highway Brakus Knoll Street,1743,Proprietary,Park City,None,0,0
Riverton Hospital,darrel.heaney@heaney.test,3865206616918,49732 Yundt Falls Fisher Coves Street,1871,Private,Riverton,None,0,0
Lone Peak Hospital,lien_collier@heller.test,568634326016,422 Dibbert Square Rudolph Stream Street,1993,Proprietary,Draper,None,0,0
Delta Community Hospital,juliet_green@renner.test,26913252728125,4477 Eleanor Summit Wiza Rapids Street,1912,Proprietary,Delta,None,0,0
Fillmore Community Hospital,armando@ritchie.example,2383310640871,624 Korey Mission Refugia Springs Street,1848,Private,Fillmore,None,0,0
Moab Regional Hospital,kasi@klocko-feest.test,6772186570991,6325 Crona Point Walker Mountain Street,2003,Private,Moab,None,0,0
Sanpete Valley Hospital - Cah,lonny@kshlerin-terry.example,2436830687808,778 Ignacia Forest Tyler Locks Street,1708,Private,Mount Pleasant,None,0,0
Central Valley Medical Center - Cah,sun@block.example,642397368656,791 Lynch Path Leif Well Street,1966,Private,Nephi,None,0,0
Milford Valley Memorial Hospital,abbie_sauer@doyle.test,956878869854,4341 Swift Mountains Gary Flats Street,1902,Government,Milford,None,0,0
Gunnison Valley Hospital,cruz.fay@collier.example,4204158066207,8106 Feeney Shore Eloisa Valley Street,1817,Proprietary,Gunnison,None,0,0
Heber Valley Hospital,caleb@larkin.example,3599863903789,99178 Smith Overpass McGlynn Springs Street,1789,Private,Heber City,None,0,0
San Juan Hospital,hildegarde.bernier@goyette.example,5997288760071,78070 Thompson Fork Jack Coves Street,1700,Government,Monticello,None,0,0
Kane County Hospital,yvone_leffler@bernier.test,124217771754206,23986 Reinger Mission Kuvalis Ports Street,1937,Government,Kanab,None,0,0
Blue Mountain Hospital,lamont_mosciski@stracke.example,38112637443335,307 Miriam Underpass Feest Center Street,1819,Private,Blanding,None,0,0
Garfield Memorial Hospital,esteban@klein-johnston.test,6779163349407,59109 Ortiz Forks Krissy Summit Street,1766,Government,Panguitch,None,0,0
Beaver Valley Hospital,jimmy.pfeffer@schiller-okeefe.example,2976058169377,55928 Francesco Spurs Elin Garden Street,1860,Government,Beaver,None,0,0
Primary Childrens Hospital,felisa_robel@connelly-beier.test,5052635486256,1680 Trish Forest Kory Station Street,1887,Private,Salt Lake City,None,0,0
Shriners Hospitals For Children - Salt Lake City,eliz@mccullough.test,25114767566511,18938 Halvorson Trace Bartell River Street,1850,Private,Salt Lake City,None,0,0
Central Vermont Medical Center,francisco@jacobson.test,8868296841545,31138 Rolfson Ports Lynetta Roads Street,1943,Private,Barre,Same,0,0
University Of Vermont Medical Center,marx@erdman-cormier.test,9412609772170,461 Elane Park Georgia Ridge Street,1828,Unknown,Burlington,Below,0,0
Rutland Regional Medical Center,geoffrey_considine@larson-wintheiser.test,8568618392975,654 Zboncak Branch Parisian Brook Street,1962,Private,Rutland,Same,0,0
Brattleboro Memorial Hospital,patricia@oconnell.test,23915880818193,43574 Tyler Brook Jamaal Haven Street,1963,Private,Brattleboro,Same,0,0
Southwestern Vermont Medical Center,sung_haley@damore.test,3755474200639,16774 Daniel Walk McKenzie Court Street,1945,Private,Bennington,Same,0,0
Northwestern Medical Center Inc,mauro@hilll.test,8867664552985,16745 Lowe Plaza Mosciski Villages Street,1762,Unknown,Saint Albans,Same,0,0
Grace Cottage Hospital,jacques.lindgren@schoen-lindgren.test,147314929751885,191 Grant Cove Heathcote Port Street,1792,Private,Townshend,None,0,0
Gifford Medical Center,oswaldo@lindgren-jacobi.example,6798275249414,43713 Velvet Walk Taylor Corner Street,2016,Private,Randolph,Same,0,0
Mt Ascutney Hospital,chassidy.gleichner@will.example,9316001075917,42201 Batz Shore Strosin Harbors Street,1972,Private,Windsor,Same,0,0
Northeastern Vermont Regional Hospital,leo.kirlin@donnelly.test,554237549044,94351 Arlyne Brook Ziemann Trafficway Street,1993,Private,Saint Johnsbury,Same,0,0
North Country Hospital And Health Center,waldo@johnston.test,37615861697270,980 Christiansen Villages Miller Village Street,1882,Private,Newport,Same,0,0
